ACCOUNT_ID,ACCOUNT_NM,ACCOUNT_TYP_NM,CHURN_RSK_IND,CHURN_PROBABILITY,TERRITORY_SGMNT_NM,HAS_CMD_LINE,HAS_POWER_AUTOMATE,HAS_IMPORT_API,HAS_NATIVE_CONNECTOR,INTEGRATION_STATUS
0011O00002Ht3Zx,"Stride Bank, N.A.",Customer,Low,0,FINS,TRUE,,,,established integration method
0011O000027BprD,"In-Place Machining Company, LLC",Customer,Low,0.09,MM,TRUE,,,TRUE,established integration method
0011O00002ErC47,Diamond Estates Wines & Spirits Ltd,Customer,High,0.05,CAN,,,,,flat file or unidentified method
0011O000021aZpB,Aurora Plastics,Customer,High,0.05,MM,TRUE,,,,established integration method
0011O00002GJNUT,VertexOne,Customer,Medium,0.02,MM,,TRUE,,,established integration method
0011400001tFH5e,EG Workforce Solutions,Customer,Low,0.76,SMB,TRUE,,,,established integration method
001OO000001I6fv,Direct Waste Services,Customer,Low,0.14,SMB,,,,,flat file or unidentified method
0011O000022Hf0i,"Quotelab, LLC, d/b/a MediaAlpha",Customer,High,0.04,MM,,,,TRUE,established integration method
0015Y00003Ymo8j,Watchmaker Genomics,Customer,Churning,0.88,SMB,,,,,flat file or unidentified method
0011400001qzH3M,State Industrial Products Corp.,Customer,Medium,0.22,MM,TRUE,,,,established integration method
0011O00002FafLQ,CIBC Bancorp USA Inc.,Customer,Low,0.41,ENT,,,,,flat file or unidentified method
0011400001rLBXB,Embark Student Corp.,Customer,Low,0.03,CAN,,,,,flat file or unidentified method
001a000001YLjf7,CLM Mortgage,Customer,High,0.7,FINS,,,,,flat file or unidentified method
0011400001eefwK,Viapath,Customer,Churning,0.08,MM,TRUE,TRUE,,TRUE,established integration method
0011O0000241tuQ,Smith and Howard Advisory LLC,Customer,Low,0.12,MM,,,,TRUE,established integration method
0015Y000060Nye9,Daiwa House Modular Europe Jan Snel B.V.,Customer,High,0.69,Intl,,,,,flat file or unidentified method
0011O00002FFk6p,Lambda Legal,Customer,Medium,0.03,MM,,TRUE,,,established integration method
0011O00002VPHV6,Building Hope,Customer,Medium,0.49,FINS,,,,TRUE,established integration method
0011O00002BQANc,Conuma Resources Ltd.,Customer,Low,0.11,CAN,TRUE,,,,established integration method
0011400001qzK0V,"Sauk Prairie Healthcare, Inc.",Customer,Churning,0.11,MM,TRUE,,,,established integration method
0011O00002UUknO,Knape & Vogt Manufacturing Co. and its subsidiaries,Customer,High,0.32,ENT,TRUE,,,,established integration method
0011O00002G21bB,OCL Group Inc.,Customer,Low,0.04,CAN,,,,,flat file or unidentified method
0011400001s5DUK,"Rothman National Management Services  Organization, LLC",Customer,High,,ENT,,,,TRUE,established integration method
0015Y00004OFkyM,Acme Hospitality,Customer,Medium,0.04,SMB,,,,TRUE,established integration method
0011O00001zxNdi,Kuali,Customer,High,0.29,SMB,,,,TRUE,established integration method
0015Y00003Yl9u2,"Power Factors, LLC",Customer,High,0.52,MM,,,,TRUE,established integration method
0011400001lGRbY,"GPS Hospitality, LLC.",Customer,Low,0.09,ENT,TRUE,,,TRUE,established integration method
0011400001khqni,Canal Insurance Co.,Customer,Low,0.13,FINS,TRUE,,,,established integration method
0015Y00002Zuw0h,The Signorelli Company,Customer,Low,0,FINS,,TRUE,TRUE,,established integration method
0015Y000056ipJY,Ruby's Place,Customer,Churning,0.9,SMB,,,,TRUE,established integration method
0011O000021KPBa,The Trade Group,Former Customer,Churning,,MM,TRUE,TRUE,,,established integration method
0015Y00004zjrDy,Maritime Partners,Customer,Low,,SMB,,,,TRUE,established integration method
0011400001pYQdjAAG,Cleshar,Customer,Low,,UK,,,,,flat file or unidentified method
0011O00002Bs9c8,Denver Health Foundation,Former Customer,Churning,,ENT,,,,,flat file or unidentified method
0011O00002IOCtC,Planned Parenthood of Orange and San Bernardino Counties,Former Customer,Churning,,SMB,,,,,flat file or unidentified method
0011400001vbmY0,Mondo.com,Former Customer,Medium,,SUB,,,,,flat file or unidentified method
0015Y00003LYaym,The Ritchie Group,Former Customer,Churning,,FINS,,,,,flat file or unidentified method
001OO00000OWFhH,Joylux,Former Customer,Churning,,SMB,,,TRUE,,established integration method
0011400001rN4ea,Oblate School of Theology,Customer,High,,SMB,TRUE,,,,established integration method
0011O00002ErCD9QAN,Ontario Provincial Police,Customer,Medium,,SUB,,,,,flat file or unidentified method
001OO00000P1OTW,"New Way Schools, Inc.",Customer,High,,SMB,,,,,flat file or unidentified method
0015Y00004zhL6P,DRI Healthcare Management Company Inc.,Customer,High,,FINS,,,,TRUE,established integration method
0011O000022GpvO,San Francisco SPCA,Former Customer,High,,MM,,,,TRUE,established integration method
0011O00001zwwSq,Dodge Data & Analytics LLC,Former Customer,Churning,,MM,,,,TRUE,established integration method
001OO00000RkFSu,VMT Global,Customer,Low,,Intl,,,TRUE,,established integration method
0011O00002GJNMM,Castle Metals,Former Customer,High,,MM,,,,,flat file or unidentified method
0011O000021LC3E,Seismic Software Inc.,Former Customer,Churning,,ENT,TRUE,,,TRUE,established integration method
0015Y00002uNR16,Lodders Solicitors LLP,Customer,Low,,UK,,,,,flat file or unidentified method
0011O00002GK96u,Karora Resources Inc,Former Customer,Churning,,CAN,,,,,flat file or unidentified method
0015Y00002yQ4pV,Shape Properties,Former Customer,High,,CAN,,,,,flat file or unidentified method
0011400001qz9By,MVP Staffing,Former Customer,Churning,,MM,,,,,flat file or unidentified method
0011O00002Ambwg,Christian Living Communities,Former Customer,High,,MM,,,,,flat file or unidentified method
0011400001rM53n,Risk Strategies Company,Former Customer,Churning,,ENT,,,,,flat file or unidentified method
0011O000022KqUa,AAFCPA's,Customer,Medium,0.09,MM,,,,TRUE,established integration method
0011O00002Ambou,Burger & Lobster Restaurant Group,Customer,Churning,0.93,UK,,,,,flat file or unidentified method
0011O000022JH7k,Innotech-Execaire Aviation Group,Customer,Medium,0,CAN,TRUE,,,,established integration method
0011400001s5DSf,DMC Mining Services Ltd.,Customer,Medium,0.11,CAN,TRUE,,,,established integration method
0011400001bQ11X,Ascendis Consumer Brands,Customer,Low,0.38,Intl,,,,,flat file or unidentified method
0011O00002PtIh0,eMolecules,Customer,Low,0.02,MM,,,,TRUE,established integration method
0011O00002GJFlf,Hydac Technology Corporation,Customer,Low,0.02,MM,TRUE,,,,established integration method
0011O00002GJRvg,Dimensions,Customer,Low,0.06,UK,,,,,flat file or unidentified method
0011O00002HrHFJ,Loopstra Nixon LLP,Customer,Medium,0.12,CAN,TRUE,,,,established integration method
0015Y00004VCDmt,Advantice Health,Customer,Medium,0.01,SMB,,TRUE,,,established integration method
001a000001VkS3B,Crete Carrier Corporation/Hunt Transportation Inc.,Customer,Low,0.04,ENT,TRUE,,,,established integration method
0011400001udSEt,Achievers Solutions Inc,Customer,Medium,0.12,CAN,,,,TRUE,established integration method
001a000001XTUGl,"SLT Lending SPV, Inc.",Customer,Medium,0.19,MM,,,TRUE,,established integration method
0015Y00003zfkZL,Premium Tobacco International DMCC.,Customer,Low,0,Intl,TRUE,TRUE,TRUE,TRUE,established integration method
001OO000008ZcaT,Apprenti,Customer,Churning,0.3,SMB,,,,TRUE,established integration method
0011400001e30sf,Armstrong International Inc.,Customer,Low,0.32,ENT,TRUE,,,,established integration method
0011400001pYR1R,Royal Society,Customer,Low,0,UK,,TRUE,TRUE,,established integration method
0015Y00002Zv7RM,HighVista Strategies LLC,Customer,Medium,0.1,FINS,,,,TRUE,established integration method
001a000001Uxn1Q,Goodwill Industries of San Antonio,Customer,Low,0.22,MM,,,,,flat file or unidentified method
0011O00001zxNSa,Kodiak Building Partners,Customer,Medium,0.02,ENT,,,TRUE,TRUE,established integration method
0011O00002Ccpgw,All One Credit Union,Customer,Low,0.01,FINS,TRUE,,,,established integration method
0011O00002GJR6i,Global Alliance for Improved Nutrition,Customer,Medium,0,Intl,,TRUE,,TRUE,established integration method
0011O00002OLyy2,"Sea Research Foundation, Inc.",Customer,Low,0.09,SUB,,TRUE,TRUE,,established integration method
0011400001qz8nM,"Integrated Supply Network, LLC",Customer,Medium,0.19,MM,TRUE,,,,established integration method
0011400001qzCW9,"Central Motor Wheel OF America, Inc. (CMWA)",Customer,Low,0.13,MM,,,TRUE,,established integration method
0011O000024zfPc,"Identity Automation , LLC.",Former Customer,Churning,,MM,,,,,flat file or unidentified method
0015Y00002mn2MV,Savanta Group Limited,Former Customer,Churning,,UK,,,,,flat file or unidentified method
0015Y00002wagSo,Automarket Nigeria Limited,Former Customer,High,,Intl,TRUE,,,,established integration method
001OO00000Uq57DYAR,S.F.E Group,Customer,High,,SMB,,,,,flat file or unidentified method
 0011O000024yVdT,,,,,,TRUE,,,,established integration method
0011O00001zwYQR,COPE Health Solutions,Former Customer,High,,SMB,,,,TRUE,established integration method
0011400001mtLyR,DC Central Kitchen,Former Customer,Churning,,MM,,,,TRUE,established integration method
0015Y00002uMhTY,"Ionic Partners, LLC and its affiliates",Former Customer,High,,SMB,TRUE,,TRUE,,established integration method
0011400001mHKVL,RSI Communities,Former Customer,Churning,,FINS,,,,,flat file or unidentified method
0011400001aDXhW,The Riverside Co.,Former Customer,Churning,,ENT,,,,,flat file or unidentified method
0015Y00002yPdAF,BC College of Nurses and Midwives,Customer,Medium,,CAN,,,,,flat file or unidentified method
001a000001UxoxA,Wilfrid Laurier University,Former Customer,Churning,,CAN,,,,,flat file or unidentified method
0011400001qzPHf,"Neovia Logistics Services, LLC",Former Customer,Churning,,ENT,,,,,flat file or unidentified method
0011O00002IOCvz,Sran Family Orchards Inc,Former Customer,Churning,,SMB,,,,,flat file or unidentified method
0011400001qzIGyAAM,"Innovairre Communications, LLC.",Customer,Low,,ENT,,,,,flat file or unidentified method
0015Y00004T7XeHQAV,Chancerygate,Customer,Low,,UK,,,,TRUE,established integration method
001OO000009VbkV,"Ser Familia, Inc.",Customer,Medium,0.64,SMB,,,,TRUE,established integration method
0011O00002UUkp9,Jones Healthcare Group,Customer,Medium,0.12,CAN,TRUE,,,,established integration method
0011O00002ALz3r,Da-Lee Group,Customer,Medium,0.04,CAN,TRUE,,TRUE,,established integration method
0011400001vZdMi,ACERTUS,Customer,Low,0,MM,TRUE,TRUE,TRUE,TRUE,established integration method
0015Y00002ZuBco,Elevate Sports Ventures Inc,Customer,Medium,0.14,MM,,,,TRUE,established integration method
0015Y00003YlDin,Schuberg Philis B.V.,Customer,Low,0.01,Intl,TRUE,,TRUE,,established integration method
0011O00002HsoiR,Eagle Eye,Customer,Low,0.02,UK,,,TRUE,TRUE,established integration method
0011O00002Kwgkl,Avista Senior Living,Customer,High,0.06,MM,,,,,flat file or unidentified method
0011O00001ykWeN,"Sprout Social, Inc.",Customer,High,0.64,MM,TRUE,,,TRUE,established integration method
0011400001s5CSY,BioBridge Global,Customer,Low,0.04,MM,,,,TRUE,established integration method
0015Y00002uN3nC,OEG Energy Group Limited,Customer,Low,0.02,UK,TRUE,TRUE,,,established integration method
0011400001lGRZ1,Worker's Safety and Compensation Commission,Customer,Medium,0,CAN,TRUE,,,,established integration method
0011O00001ynqTc,Cayman Chemical Company,Customer,Low,0.07,MM,TRUE,,,,established integration method
0011O00002GJFJw,Wildhorse Resort & Casino,Customer,Medium,0.53,MM,TRUE,,,,established integration method
001OO000006asL4,Fieldsheer Apparel Technologies,Customer,Low,0.02,SMB,,,,TRUE,established integration method
0011400001eegKX,"MasTec Network Solutions, LLC",Customer,Medium,0,ENT,,,,,flat file or unidentified method
0011O000024ym0U,National Association of Social Workers,Customer,Low,,SMB,,,,,flat file or unidentified method
0011O00002SpgPf,SuperAwesome Trading Limited,Former Customer,Churning,,UK,TRUE,,,,established integration method
001OO00000C9ScU,NovoHydrogen Inc.,Customer,High,0.88,SMB,,,,TRUE,established integration method
0011O00002Hq4NS,Vezeeta.com,Former Customer,Churning,,Intl,,,,,flat file or unidentified method
001a000001XRlOQ,Canadian Football League,Former Customer,Churning,,CAN,TRUE,,,,established integration method
001OO00000WBwcfYAD,Verde,Customer,Low,,SMB,,,,TRUE,established integration method
0011O00002Ddp7j,Goodwill of Western Missouri & Eastern  Kansas,Former Customer,High,,MM,TRUE,,,,established integration method
0015Y00003h0XLT,Golden Bear Equities,Former Customer,Churning,,FINS,,,,,flat file or unidentified method
0011O0000250VOc,John Adams Academy,Former Customer,Churning,,MM,TRUE,,,TRUE,established integration method
0011400001ckgh7,Samuel Merritt University,Former Customer,Churning,,MM,,,,,flat file or unidentified method
0011O00002AO3MF,Heritage Ministries Management Company,Former Customer,Churning,,MM,,,,,flat file or unidentified method
0013000000qIK1m,Nordco Inc,Former Customer,Churning,,SUB,TRUE,,,,established integration method
0015Y00002Zub5D,Kettle and Fire Inc,Customer,Low,,SMB,TRUE,,,TRUE,established integration method
0015Y00002Zun2YQAR,Hillside Custom LLC,Customer,Low,,SMB,,,,,flat file or unidentified method
001a000001M9iOV,"Satterfield & Pontikes Construction, Inc.",Former Customer,Churning,,MM,,,,,flat file or unidentified method
0015Y00002njNBo,Tribute Technology,Former Customer,Churning,,SUB,,,,,flat file or unidentified method
0011400001jHi1W,"Cardinal Cushing Centers, Inc.",Former Customer,Churning,,MM,TRUE,,,,established integration method
001a000001N9aT2,Morgan Stanley Services Group Inc.,Former Customer,High,,ENT,TRUE,,,,established integration method
0015Y00002rn81j,Care Design New York,Former Customer,Churning,,MM,,TRUE,,,established integration method
0011400001s5Dfr,"Ensign-Bickford Industries, Inc.",Customer,Medium,0.01,ENT,,TRUE,TRUE,,established integration method
0011400001qzN8V,International Republican Institute,Customer,Low,0.09,MM,TRUE,,TRUE,,established integration method
0011400001s5E4H,Gold's Holding Corp.,Customer,Medium,0.58,ENT,,,,,flat file or unidentified method
0011400001jq6ot,Santee Cooper,Customer,High,0.26,ENT,TRUE,,,,established integration method
0011O00001zwj8L,ADDMAN Engineering,Customer,Low,0.11,MM,,,,,flat file or unidentified method
0015Y00004eCLRY,EfficiencyOne,Customer,Low,0.02,CAN,,,TRUE,TRUE,established integration method
0011O00002FacJq,Clark Capital Management Group,Customer,Low,0.22,FINS,,,,TRUE,established integration method
0011O000022JNZM,"Boulder Associates, A Professional Corp",Customer,Low,0.15,MM,,,,,flat file or unidentified method
0015Y00002q05Wk,"Woodstock Sterile Solutions, Inc.",Customer,Medium,0.53,MM,,,,,flat file or unidentified method
0011O00002GJNar,Aerogen Limited,Customer,Low,0.03,UK,,TRUE,TRUE,,established integration method
0011O00001zwia2,"Continental Properties Company, Inc.",Customer,Low,0.05,FINS,,,TRUE,,established integration method
0011400001s5EOv,Homewood Retirement Centers,Customer,Low,0.13,ENT,TRUE,,,,established integration method
0011400001hFDMJ,YMCA of the Triangle,Customer,Medium,0.07,SMB,,,,TRUE,established integration method
001a000001LNMXY,"HKS, Inc.",Customer,Medium,0.12,ENT,TRUE,,TRUE,,established integration method
0013000000qHwxJ,"California Dairies, Inc.",Customer,High,0.73,MM,,TRUE,,,established integration method
0015Y00003Di7yE,Scancom Ltd (MTN Ghana),Customer,Low,0,Intl,TRUE,,,,established integration method
0015Y00004OFpRi,Troilus Gold,Customer,Low,0.71,CAN,TRUE,,,,established integration method
0011400001qzGS1,"Green Courte Residential Holdings, LLC",Customer,Medium,0,ENT,TRUE,,TRUE,,established integration method
0011O000024zcXs,THC Sales and Marketing LLC,Customer,Low,0.11,ENT,,,TRUE,,established integration method
0013000000qHxjp,"T-Mobile USA, Inc.",Former Customer,Churning,,ENT,,,,,flat file or unidentified method
0015Y00002Zv23b,Mulligan Funding LLC,Former Customer,Churning,,FINS,,,,,flat file or unidentified method
001a0000016heX8,"Orrick, Herrington & Sutcliffe LLP",Customer,Low,,ENT,TRUE,,,,established integration method
0011O00002VQe4W,Parkside Psychiatric Hospital & Clinic,Customer,Churning,0.92,MM,,,,TRUE,established integration method
0011O00002ErX6I,Elevation Pictures Corp.,Customer,Low,0.23,CAN,,,,TRUE,established integration method
001OO00000BLHSEYA5,Tepper Sports & Entertainment,Customer,Low,,MM,TRUE,,,,established integration method
0011400001oVfJX,"nCino, Inc.",Former Customer,Churning,,ENT,TRUE,,,TRUE,established integration method
0011400001gxQVV,Tennessee State University,Former Customer,Churning,,ENT,TRUE,,,,established integration method
0011O00002GJN9A,Elgen Manufacturing Company Inc,Former Customer,Churning,,SMB,TRUE,,,,established integration method
0011400001qzP1oAAE,The First National Bank in Sioux Falls,Customer,Low,,FINS,,,,,flat file or unidentified method
0015Y00004VCxHi,"Public Policy Holding Company, Inc.",Former Customer,Churning,,FINS,,TRUE,,,established integration method
0011O00001xRryi,INTEGRATION INNOVATION,Customer,Low,,SUB,,,TRUE,,established integration method
0011400001e2oE0,MRA Associated USA LLC,Former Customer,Churning,,FINS,,,,,flat file or unidentified method
0011O00001zxCQo,Points of Light,Former Customer,Churning,,MM,TRUE,,,,established integration method
0011400001s5CEI,Maple Reinders Group Ltd,Customer,Low,,CAN,,,TRUE,,established integration method
0011O00001xSGdr,Landsea Homes Corporation,Former Customer,Churning,,MM,TRUE,,TRUE,,established integration method
0011O00002XgDne,Altron Digital Business a division of Altron TMT (Pty) Ltd,Customer,Low,,Intl,,,,,flat file or unidentified method
